JID,Jurisdiction,Precinct,Precinct Description,Polling Place Name,Description,Address Line 1,Address Line 2,City,State,Zip,Accessible
29,Fulton County,2101,PLEASANT,PLEASANT TOWNSHIP HALL,,40 N. FULTON,,IPAVA,,61441,Y
38,Iroquois County,801,CONCORD,"TOWN HALL, IROQUOIS",,104 W LINCOLN,,IROQUOIS,,60945,Y
68,Montgomery County,901,IRVING,IRVING CENTURY HOUSE,,117 E. UNION,,IRVING,,62051,Y
49,Lake County,332,Wauconda 332,Island Lake Village Hall,Polling Place 4,3720 Greenleaf Ave,,Island Lake,,60042,Y
49,Lake County,333,Wauconda 333,Island Lake Village Hall,Polling Place 4,3720 Greenleaf Ave,,Island Lake,,60042,Y
49,Lake County,334,Wauconda 334,Island Lake Village Hall,Polling Place 4,3720 Greenleaf Ave,,Island Lake,,60042,Y
49,Lake County,340,Wauconda 340,Island Lake Village Hall,Polling Place 4,3720 Greenleaf Ave,,Island Lake,,60042,Y
63,McHenry County,NUN 4,NUNDA TOWNSHIP 4,ST JOHN LUTHERAN CHURCH,CHURCH,405 W STATE RD,,ISLAND LAKE,,60042,Y
63,McHenry County,NUN 23,NUNDA TOWNSHIP 23,COTTON CREEK SCHOOL,PUBLIC SCHOOL,545 NEWPORT CT,,ISLAND LAKE,,60042,Y
63,McHenry County,NUN 26,NUNDA TOWNSHIP 26,COTTON CREEK SCHOOL,PUBLIC SCHOOL,545 NEWPORT CT,,ISLAND LAKE,,60042,Y
22,DuPage County,20019,Bloomingdale 019,Hanmee Presbyterian Church,Church Facility,1149 W Bloomingdale Rd,,Itasca,,60143,Y
22,DuPage County,20029,Bloomingdale 029,Hanmee Presbyterian Church,Church Facility,1149 W Bloomingdale Rd,,Itasca,,60143,Y
22,DuPage County,20035,Bloomingdale 035,Hanmee Presbyterian Church,Church Facility,1149 W Bloomingdale Rd,,Itasca,,60143,Y
22,DuPage County,20099,Bloomingdale 099,Hanmee Presbyterian Church,Church Facility,1149 W Bloomingdale Rd,,Itasca,,60143,Y
22,DuPage County,30003,Addison 003,St Matthew Lutheran Church - Itasca,Church Facility,733 Catalpa St,,Itasca,,60143,Y
22,DuPage County,30015,Addison 015,Itasca Community Library,Library,500 W Irving Park Rd,,Itasca,,60143,Y
22,DuPage County,30022,Addison 022,St Matthew Lutheran Church - Itasca,Church Facility,733 Catalpa St,,Itasca,,60143,Y
22,DuPage County,30023,Addison 023,Itasca Community Library,Library,500 W Irving Park Rd,,Itasca,,60143,Y
22,DuPage County,30062,Addison 062,Itasca Community Library,Library,500 W Irving Park Rd,,Itasca,,60143,Y
22,DuPage County,30064,Addison 064,St Matthew Lutheran Church - Itasca,Church Facility,733 Catalpa St,,Itasca,,60143,Y
58,Marion County,130001,Romine,Romine,Romine Town House,1371 Malachi Rd,,Iuka,,62849,?
58,Marion County,60001,Iuka,Iuka,Iuka Grade School,405 S Main,,Iuka Il,,62849,?
10,Champaign County,501,Colfax,Ivesdale Fire Station,,406 Third,,Ivesdale,,61851,Y
10,Champaign County,2202,Sadorus Ivesdale,Ivesdale Fire Station,,406 Third,,Ivesdale,,61851,Y
69,Morgan County,101,JACKSONVILLE 01,JEFFERSON PARK COMMUNITY CENTER,,733 N. CLAY,,JACKSONVILLE,,62650,Y
69,Morgan County,102,JACKSONVILLE 02,JEFFERSON PARK COMMUNITY CENTER,,733 N. CLAY,,JACKSONVILLE,,62650,Y
69,Morgan County,103,JACKSONVILLE 03,COMMUNITY PARK CENTER,,1309 S MAIN ST.,,JACKSONVILLE,,62650,Y
69,Morgan County,104,JACKSONVILLE 04,COMMUNITY PARK CENTER,,1309 S MAIN ST.,,JACKSONVILLE,,62650,Y
69,Morgan County,105,JACKSONVILLE 05,COMMUNITY PARK CENTER,,1309 S MAIN ST.,,JACKSONVILLE,,62650,Y
69,Morgan County,106,JACKSONVILLE 06,LABORERS DEVELOPMENT IV,,1335 S DIAMOND ST,,JACKSONVILLE,,62650,Y
69,Morgan County,107,JACKSONVILLE 07,LABORERS DEVELOPMENT IV,,1335 S DIAMOND ST,,JACKSONVILLE,,62650,Y
69,Morgan County,108,JACKSONVILLE 08,L B TURNER APARTMENTS,,800 HOAGLAND AVE,,JACKSONVILLE,,62650,Y
69,Morgan County,109,JACKSONVILLE 09,BEECHER HI-RISE,,301 W BEECHER,,JACKSONVILLE,,62650,Y
69,Morgan County,110,JACKSONVILLE 10,FIRST PRESBYTERIAN CHURCH,,870 W COLLEGE AVE,,JACKSONVILLE,,62650,Y
69,Morgan County,111,JACKSONVILLE 11,FIRST PRESBYTERIAN CHURCH,,870 W COLLEGE AVE,,JACKSONVILLE,,62650,Y
69,Morgan County,112,JACKSONVILLE 12,OUR REDEEMER LUTHERAN CHURCH,,405 MASSEY LANE,,JACKSONVILLE,,62650,Y
69,Morgan County,113,JACKSONVILLE 13,OUR REDEEMER LUTHERAN CHURCH,,405 MASSEY LANE,,JACKSONVILLE,,62650,Y
69,Morgan County,114,JACKSONVILLE 14,U of I COOPERATIVE EXTENSION OFFICE,,104 N. WESTGATE,,JACKSONVILLE,,62650,Y
69,Morgan County,115,JACKSONVILLE 15,U of I COOPERATIVE EXTENSION OFFICE,,104 N. WESTGATE,,JACKSONVILLE,,62650,Y
69,Morgan County,116,JACKSONVILLE 16,FIRST BAPTIST CHURCH,,1701 MOUND ROAD,,JACKSONVILLE,,62650,Y
69,Morgan County,117,JACKSONVILLE 17,FAITH LUTHERAN CHURCH,,1385 W WALNUT,,JACKSONVILLE,,62650,Y
69,Morgan County,118,JACKSONVILLE 18,FAITH LUTHERAN CHURCH,,1385 W WALNUT,,JACKSONVILLE,,62650,Y
69,Morgan County,120,S JACKSONVILLE 1,SOUTH JACKSONVILLE FIRE DEPARTMENT,,1810 SEQUOIA,,JACKSONVILLE,,62650,Y
69,Morgan County,121,S JACKSONVILLE 2,SOUTH JACKSONVILLE FIRE DEPARTMENT,,1810 SEQUOIA,,JACKSONVILLE,,62650,Y
69,Morgan County,122,S JACKSONVILLE 3,SOUTH JACKSONVILLE FIRE DEPARTMENT,,1810 SEQUOIA,,JACKSONVILLE,,62650,Y
69,Morgan County,123,S JACKSONVILLE 4,RECREATIONAL CENTER,,200 LABOR DRIVE,,JACKSONVILLE,,62650,Y
69,Morgan County,130,LYNNVILLE,WESLEY CHAPEL METHODIST CHURCH,,1447 MERRITT ROAD,,JACKSONVILLE,,62650,Y
69,Morgan County,131,MARKHAM,WESLEY CHAPEL METHODIST CHURCH,,1447 MERRITT ROAD,,JACKSONVILLE,,62650,Y
69,Morgan County,136,PISGAH,SOUTH JACKSONVILLE FIRE DEPARTMENT,,1810 SEQUOIA,,JACKSONVILLE,,62650,Y
39,Jackson County,1301,FOUNTAIN BLUFF,FOUNTAIN BLUFF,,FT BLUFF TOWN HALL-3085 JACOB,3085 E JACOB RD,JACOB IL,,62950,Y
42,Jersey County,201,ENGLISH,ENGLISH TOWN HALL,BUILDING USED A FIRE STATION AND A FIRE HOUSE,24377 CENTRAL SCHOOL RD,,JERSEYVILLE,,62052,Y
42,Jersey County,401,JERSEY 1,FIRST BAPTIST CHURCH,,200 W PEARL ST,,JERSEYVILLE,,62052,Y
42,Jersey County,402,JERSEY 2,FIRST BAPTIST CHURCH,,200 W PEARL ST,,JERSEYVILLE,,62052,Y
42,Jersey County,403,JERSEY 3,FIRST BAPTIST CHURCH,,200 W PEARL ST,,JERSEYVILLE,,62052,Y
42,Jersey County,404,JERSEY 4,FEYERABEND BUILDING,,201 E SPRUCE ST,,JERSEYVILLE,,62052,Y
42,Jersey County,405,JERSEY 5,FEYERABEND BUILDING,,201 E SPRUCE ST,,JERSEYVILLE,,62052,Y
42,Jersey County,406,JERSEY 6,JERS CO TWP BUILDING,,720 STATE HWY 16,,JERSEYVILLE,,62052,Y
42,Jersey County,407,JERSEY 7,JERS CO TWP BUILDING,,720 STATE HWY 16,,JERSEYVILLE,,62052,Y
42,Jersey County,408,JERSEY 8,JERSEYVILLE METHODIST CHURCH,,1200 S LIBERTY ST,,JERSEYVILLE,,62052,Y
42,Jersey County,409,JERSEY 9,JERSEYVILLE METHODIST CHURCH,,1200 S LIBERTY ST,,JERSEYVILLE,,62052,Y
42,Jersey County,410,JERSEY 10,JERSEYVILLE METHODIST CHURCH,,1200 S LIBERTY ST,,JERSEYVILLE,,62052,Y
42,Jersey County,501,MISSISSIPPI 1,MCCLUSKY TOWN HALL,THIS IS LOCATED AT THE TOWN HALL SHED LOCATED IN M,25424 MCCLUSKY RD,,JERSEYVILLE,,62052,Y
42,Jersey County,502,MISSISSIPPI 2,MCCLUSKY TOWN HALL,THIS IS LOCATED AT THE TOWN HALL SHED LOCATED IN M,25424 MCCLUSKY RD,,JERSEYVILLE,,62052,Y
42,Jersey County,703,PIASA 3,DELHI BAPTIST CHURCH,,18151 CHURCH LANE,,JERSEYVILLE,,62052,Y
42,Jersey County,1101,RUYLE,BETHEL BAPTIST CHURCH,,29515 KANE RD,,JERSEYVILLE,,62052,Y
18,Cumberland County,501,WOODBURY,JEWETT COMMUNITY GYM CENTER,,806 ADAMS ST,,JEWETT,,62436,Y
63,McHenry County,MCH 4,MCHENRY TOWNSHIP 4,JOHNSBURG COMMUNITY CLUB,CLUB,2315 W CHURCH ST,,JOHNSBURG,,60051,Y
63,McHenry County,MCH 16,MCHENRY TOWNSHIP 16,JOHNSBURG VILLAGE HALL,PUBLIC CENTER,1515 CHANNEL BEACH AVE,,JOHNSBURG,,60051,Y
63,McHenry County,MCH 18,MCHENRY TOWNSHIP 18,WHISPERING HILLS COMMUNITY CENTER,OTHER,4708 JEFFERY,,JOHNSBURG,,60050,Y
63,McHenry County,MCH 31,MCHENRY TOWNSHIP 31,WHISPERING HILLS COMMUNITY CENTER,OTHER,4708 JEFFERY,,JOHNSBURG,,60050,Y
63,McHenry County,MCH 35,MCHENRY TOWNSHIP 35,JOYFUL HARVEST CHURCH,CHURCH,5050 JOHNSBURG RD,,JOHNSBURG,,60051,Y
100,Williamson County,405,HERRIN 5,HOUSING COMMUNITY CENTER,,"213 W. 5TH ST, JOHNSTON CITY",,JOHNSTON CITY,,62951,Y
100,Williamson County,406,HERRIN 6,ST PAUL'S PARISH CENTER,,1104 WASHINGTON AVE,,JOHNSTON CITY,,62951,Y
100,Williamson County,407,HERRIN 7,ST PAUL'S PARISH CENTER,,1104 WASHINGTON AVE,,JOHNSTON CITY,,62951,Y
100,Williamson County,701,LAKE CREEK 1,ARROWHEAD LAKE GENERAL STORE,,"1600 PETERSON, JOHNSTON CITY",,JOHNSTON CITY,,62951,Y
100,Williamson County,702,LAKE CREEK 2,MASONIC TEMPLE,,"501 WASHINGTON, JOHNSTON CITY",,JOHNSTON CITY,,62951,Y
100,Williamson County,703,LAKE CREEK 3,SCOUT CABIN,,"1308 PARKWAY DR, JOHNSTON CITY",,JOHNSTON CITY,,62951,Y
99,Will County,1001,JOLIET PCT 001,AMERICAN LEGION POST 1080 1001,HALL,2625 INGALLS AVE.,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1002,JOLIET PCT 002,TEZAK FUNERAL HOME,CHAPEL B,1211 PLAINFIELD RD.,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1003,JOLIET PCT 003,ST JOSEPH'S PARK,LEGION ROOM,THEODORE AND RAYNOR AVE,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1004,JOLIET PCT 004,SOUTHSIDE CIVIC CLUB,HALLWAY,1214 OAKLAND AVE.,(SW ENTRANCE),JOLIET,,,Y
99,Will County,1005,JOLIET PCT 005,SECOND BAPTIST CHURCH,CLASSROOM,158 S JOLIET ST,(WEST ENTRANCE),JOLIET,,,Y
99,Will County,1006,JOLIET PCT 006,ST BERNARD'S CHURCH HALL 1006,HALL HANDICAP REAR BLDG,1301 STERLING AVE,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1007,JOLIET PCT 007,FOREST PARK SCHOOL,EAST HALLWAY BY CAFE,1220 CALIFORNIA AVE,(EAST ENTRANCE),JOLIET,,,Y
99,Will County,1008,JOLIET PCT 008,OUR SAVIOR LUTHERAN CHURCH 1008,MITSCHKE HALL,1910 BLACK RD,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1009,JOLIET PCT 009,WESTMINSTER PRESB CHURCH,CHURCH,1015 WINTHROP AVE.,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1010,JOLIET PCT 010,TAFT SCHOOL - JOLIET,GYM,1125 OREGON AVE,(GYM ENTRANCE),JOLIET,,,Y
99,Will County,1011,JOLIET PCT 011,CANTIGNY POST VFW 367 1011,UPPER LEVEL,826 HORSESHOE DR.,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1012,JOLIET PCT 012,ST MARY NATIVITY CHURCH,NATIVITY ROOM,706 N BROADWAY ST,(MAIN WEST ENTRANCE),JOLIET,,,Y
99,Will County,1013,JOLIET PCT 013,MT CARMEL CHURCH,LARGE MEETING ROOM,205 E JACKSON ST,,JOLIET,,,Y
99,Will County,1014,JOLIET PCT 014,DELGADO FUNERAL HOME,COMMUNITY ROOM,400 LANDAU AVE,(MAIN ENTR-LOWER LEVEL),JOLIET,,,Y
99,Will County,1015,JOLIET PCT 015,ST BERNARD'S CHURCH HALL 1015,HALL HANDICAP REAR BLDG,1301 STERLING AVE,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1016,JOLIET PCT 016,BELMONT ATHLETIC CLUB,GAME ENTERTAINMENT RM.,651 HIGHLAND PARK DR,(WEST ENTRANCE),JOLIET,,,Y
99,Will County,1017,JOLIET PCT 017,OUR SAVIOR LUTHERAN CHURCH 1017,MITSCHKE HALL,1910 BLACK RD,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1018,JOLIET PCT 018,BLACKBURN-GIEGERICH-SONNTAG,CHAPEL,1500 BLACK RD.,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1019,JOLIET PCT 019,CANTIGNY POST VFW 367 1019,UPPER LEVEL,826 HORSESHOE DR,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1020,JOLIET PCT 020,FAITH LUTHERAN CHURCH,FELLOWSHIP HALL & CONF RM,353 N. MIDLAND AVE.,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1021,JOLIET PCT 021,ST EDWARD'S EPISC CHURCH,CHRIST THE KING ROOM,206 N MIDLAND AVE,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1022,JOLIET PCT 022,FIRST PRESBYTERIAN CHURCH,HOFFMAN HALL,805 WESTERN AVE.,(MAIN SOUTH ENTRANCE),JOLIET,,,Y
99,Will County,1023,JOLIET PCT 023,ST PETER'S LUTHERAN SCHOOL,WALTHER WEST ROOM,308 N BROADWAY ST,(SW ENTRANCE SCHOOL),JOLIET,,,Y
99,Will County,1024,JOLIET PCT 024,MARYCREST SCHOOL,ROOM #10 (GYM),303 PURDUE CT,(GYM ENTRANCE BEHIND SCHOOL),JOLIET,,,Y
99,Will County,1025,JOLIET PCT 025,ST GEORGE'S SOCIAL HALL,LOWER LEVEL,310 STRYKER AVE,(WEST ENTRANCE),JOLIET,,,Y
99,Will County,1026,JOLIET PCT 026,ST PATRICK CATHOLIC SCHOOL 1026,GYM,110 WILLOW AVE,(NORTH DOOR),JOLIET,,,Y
99,Will County,1027,JOLIET PCT 027,ST PATRICK CATHOLIC SCHOOL 1027,GYM,110 WILLOW AVE,(NORTH DOOR),JOLIET,,,Y
99,Will County,1028,JOLIET PCT 028,CHRIST TEMPLE CHURCH,DINING ROOM,212 RICHARDS ST.,(NORTH OR SW ENTRANCE),JOLIET,,,Y
99,Will County,1029,JOLIET PCT 029,ST MARY MAGDALENE 1029,GYM,201 S BRIGGS ST,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1030,JOLIET PCT 030,INGALLS PARK A.C.,BANQUET ROOM,20 N. PARK RD.,(WEST ENTRANCE),JOLIET,,,Y
99,Will County,1031,JOLIET PCT 031,ST PATRICK CATHOLIC SCHOOL 1031,GYM,110 WILLOW AVE,(NORTH DOOR),JOLIET,,,Y
99,Will County,1032,JOLIET PCT 032,SALVATION ARMY,MULTI PURPOSE ROOM,300 3RD AVE,(REAR ENTRANCE),JOLIET,,,Y
99,Will County,1034,JOLIET PCT 034,HILL MEMORIAL CENTER,LARGE GYM AREA,402 SINGLETON PL,(WEST DOOR ENTR),JOLIET,,,Y
99,Will County,1035,JOLIET PCT 035,JOSHUA ARMS OF LSSI,ACTIVITY LOUNGE,1315 ROWELL AVE.,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1036,JOLIET PCT 036,CHURCH OF GOD,CAFE,1917 S. CHICAGO ST.,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1037,JOLIET PCT 037,ST MARY MAGDALENE 1037,GYM,201 S BRIGGS ST,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1401,NEW LENOX PCT 001,BARBER & OBERWORTMANN 1401,BANQUET HALL,227 N. GOUGAR RD.,(NORTH ENTRANCE),JOLIET,,,Y
99,Will County,1403,NEW LENOX PCT 003,BARBER & OBERWORTMANN 1403,BANQUET HALL,227 N GOUGAR RD,(NORTH ENTRANCE),JOLIET,,,Y
99,Will County,1409,NEW LENOX PCT 009,CHERRY HILL CHURCH OF CHRIST,FOYER,2749 LANCASTER DR.,(LANCASTER ENTR),JOLIET,,,Y
99,Will County,1623,PLAINFIELD PCT 023,ST JOHN LUTHERAN CHURCH 1623,NARTHEX TRINITY RM,2650 PLAINFIELD RD.,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1624,PLAINFIELD PCT 024,ST JOHN LUTHERAN CHURCH 1624,NARTHEX TRINITY RM,2650 PLAINFIELD RD,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1632,PLAINFIELD PCT 032,GRAND PRAIRIE ELEM-PLAINFIELD,GYMNASIUM,3100 CATON FARM RD.,(DOOR H EAST SIDE OF BLDG),JOLIET,,,Y
99,Will County,1633,PLAINFIELD PCT 033,HOPE UNITED METHODIST CHURCH 1633,FELLOWSHIP HALL 1ST FLOOR,2506 CATON FARM RD,(FRONT ENTRANCE),JOLIET,,,Y
99,Will County,1634,PLAINFIELD PCT 034,HOPE UNITED METHODIST CHURCH 1634,FELLOWSHIP HALL 1ST FLOOR,2506 CATON FARM RD,(FRONT ENTRANCE),JOLIET,,,Y
99,Will County,1804,TROY PCT 004,INT'L UNION OF OPER ENGINEERS 1804,BANQUET HALL,1050 N I-55 E FRONTAGE RD,(EAST ENTRANCE REAR),JOLIET,,,Y
99,Will County,1805,TROY PCT 005,INT'L UNION OF OPER ENGINEERS 1805,BANQUET HALL,1050 N I-55 E FRONTAGE RD,(EAST ENTRANCE REAR),JOLIET,,,Y
99,Will County,1806,TROY PCT 006,AMERICAN LEGION POST 1080 1806,HALL,2625 INGALLS AVE,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1809,TROY PCT 009,JUDSON MEM BAPTIST CHURCH 1809,LARGE MAIN GYM,2800 BLACK RD.,(MAIN OR SE ENTRANCE),JOLIET,,,Y
99,Will County,1811,TROY PCT 011,JOLIET PUBLIC LIBR (WEST BR),MEETING ROOMS,3395 BLACK RD,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1812,TROY PCT 012,JUDSON MEM BAPTIST CHURCH 1812,LARGE MAIN GYM,2800 BLACK RD,(MAIN OR SE ENTRANCE),JOLIET,,,Y
99,Will County,1816,TROY PCT 016,INWOOD RECREATION CENTER,BOARD ROOM MAIN LEVEL,3000 W JEFFERSON ST,(MAIN ENTRANCE),JOLIET,,,Y
99,Will County,1818,TROY PCT 018,MESSIAH LUTHERAN CHURCH 1818,FELLOWSHIP HALL,40 HOUBOLT RD.,(SOUTH ENTR OF MAIN ENTR),JOLIET,,,Y
99,Will County,1819,TROY PCT 019,MESSIAH LUTHERAN CHURCH 1819,FELLOWSHIP HALL,40 HOUBOLT RD,(SOUTH ENT OF MAIN ENTR),JOLIET,,,Y
99,Will County,1822,TROY PCT 022,LEISURE LAKE,EVENT HALL,21900 SW FRONTAGE RD,(WEST SIDE ENTRANCE),JOLIET,,,Y
47,Kendall County,902,SEWARD 2,Lakewood Prairie Clubhouse,,1200 Barberry Way,,JOLIET IL,,60431,Y
47,Kendall County,903,SEWARD 3,Lakewood Prairie Clubhouse,,1200 Barberry Way,,JOLIET IL,,60431,Y
91,Union County,10007,Jonesboro 1,First Baptist Church,,201 W. Walnut St.,,Jonesboro,,62952,Y
91,Union County,10008,Jonesboro 2,First Baptist Church,,201 W. Walnut St.,,Jonesboro,,62952,Y
91,Union County,10023,Jonesboro 3,Jonesboro Fire Station,,102 W. Market St.,,Jonesboro,,62952,N
66,Mercer County,1101,MILLERSBURG,JOY FIRE STATION,,,,"JOY,IL 61260",,,Y
16,Cook County,7900013,LYONS 013,LYONS 013,VILLAGE OF JUSTICE PUBLIC WORKS BUILDING,8748 W 82ND PL,,JUSTICE,,60458,Y
16,Cook County,7900029,LYONS 029,LYONS 029,VILLAGE OF JUSTICE,7800 ARCHER RD,,JUSTICE,,60458,Y
16,Cook County,7900035,LYONS 035,LYONS 035,VILLAGE OF JUSTICE,7800 ARCHER RD,,JUSTICE,,60458,Y
16,Cook County,7900051,LYONS 051,LYONS 051,VILLAGE OF JUSTICE,7800 ARCHER RD,,JUSTICE,,60458,Y
16,Cook County,7900058,LYONS 058,LYONS 058,GEORGE T WILKINS JUNIOR HIGH SCHOOL,8001 S 82ND AVE,,JUSTICE,,60458,Y
16,Cook County,7900070,LYONS 070,LYONS 070,WILLOW HILL APARTMENTS,8712 S 87TH TER,,JUSTICE,,60458,Y
16,Cook County,7900071,LYONS 071,LYONS 071,STERLING ESTATES CLUBHOUSE,9300 W 79TH ST,,JUSTICE,,60458,Y
16,Cook County,7900074,LYONS 074,LYONS 074,ROBERTS PARK FIRE DEPARTMENT,8611 S ROBERTS RD,,JUSTICE,,60458,Y
16,Cook County,7900077,LYONS 077,LYONS 077,ROBERTS PARK FIRE DEPARTMENT,8611 S ROBERTS RD,,JUSTICE,,60458,Y
7,Calhoun County,2,CARLIN,ST. ANSELM'S CHURCH HALL,ATTACHED TO CHURCH. STREET BEFORE BANK OF KAMPSVIL,CHURCH STREET,,KAMPSVILLE,,62053,Y
7,Calhoun County,3-Feb,CRATER-CARLIN,ST. ANSELM'S CHURCH HALL,ATTACHED TO CHURCH. STREET BEFORE BANK OF KAMPSVIL,CHURCH STREET,,KAMPSVILLE,,62053,Y
7,Calhoun County,3,CRATER,ST. ANSELM'S CHURCH HALL,ATTACHED TO CHURCH. STREET BEFORE BANK OF KAMPSVIL,CHURCH STREET,,KAMPSVILLE,,62053,Y
45,Kane County,KA0001,Kaneville 1,Dave Werdin Comm Center,Community Center,2S101 Harter Rd,,Kaneville,,60144,Y
46,Kankakee County,701,LIMESTONE # 1,LIMESTONE TOWNSHIP HALL,,5030 W RT 17,,KANKAKEE,,60901,Y
46,Kankakee County,702,LIMESTONE # 2,CHURCH OF THE NAZARENE,,863 N 5000 W RD,,KANKAKEE,,60901,Y
46,Kankakee County,703,LIMESTONE # 3,FIRST BAPTIST CHURCH,,1756 W RT 113,,KANKAKEE,,60901,Y
46,Kankakee County,704,LIMESTONE # 4,LIMESTONE TOWNSHIP LIBRARY,,2701 W TOWER RD,,KANKAKEE,,60901,Y
46,Kankakee County,1201,AROMA # 1,CR AUTO GROUP,,2400 E COURT ST,,KANKAKEE,,60901,Y
46,Kankakee County,1203,AROMA # 3,JOURNEY CHURCH,,2861 WALDRON RD,,KANKAKEE,,60901,Y
46,Kankakee County,1301,OTTO # 1,JOINT ARMED FORCES RESERVE CTR,,1191 E 4000 S RD,,KANKAKEE,,60901,Y
46,Kankakee County,1303,OTTO # 3,ST. JAMES HALL,,4330 MAIN ST IRWIN,,KANKAKEE,,60901,Y
46,Kankakee County,1601,KANKAKEE #01,BECKMAN PARK FIELD HOUSE,,1605 COBB BLVD,,KANKAKEE,,60901,Y
46,Kankakee County,1602,KANKAKEE #02,ST. PAUL'S LUTHERAN CHURCH,,348 E. MERCHANT ST.,,KANKAKEE,,60901,Y
46,Kankakee County,1603,KANKAKEE #03,WESTBROOK NAZARENE CHURCH,,900 W JEFFERY,,KANKAKEE,,60901,Y
46,Kankakee County,1604,KANKAKEE #04,KANKAKEE COUNTY HEALTH DEPT,,2390 W STATION ST,,KANKAKEE,,60901,Y
46,Kankakee County,1605,KANKAKEE #05,BIRD PARK FIELD HOUSE,,893 W STATION ST,,KANKAKEE,,60901,Y
46,Kankakee County,1606,KANKAKEE #06,CIVIC AUDITORIUM,,W CHARLES & S EIGHTH AVE,,KANKAKEE,,60901,Y
46,Kankakee County,1607,KANKAKEE #07,CIVIC AUDITORIUM,,W CHARLES ST & S EIGHTH AVE,,KANKAKEE,,60901,Y
46,Kankakee County,1608,KANKAKEE #08,PRESENCE ST. MARY'S(FRANCO CTR),,485 W MERCHANT ST,,KANKAKEE,,60901,Y
46,Kankakee County,1610,KANKAKEE #10,ASBURY UNITED METHODIST CHURCH,,196 S. HARRISON,,KANKAKEE,,60901,Y
46,Kankakee County,1611,KANKAKEE #11,FIRST CHURCH OF THE NAZARENE,,1000 N ENTRANCE,,KANKAKEE,,60901,Y
46,Kankakee County,1612,KANKAKEE #12,KVPD RECREATION CENTER,,150 N INDIANA AVE,,KANKAKEE,,60901,Y
46,Kankakee County,1613,KANKAKEE #13,ASBURY UNITED METHODIST CHURCH,,196 S HARRISON,,KANKAKEE,,60901,Y
46,Kankakee County,1614,KANKAKEE #14,PIONEER PARK COMMUNITY BLDG,,750 N HOBBIE,,KANKAKEE,,60901,Y
46,Kankakee County,1615,KANKAKEE #15,KANKAKEE COUNTY HOUSING AUTHORITY,,185 N ST. JOSEPH,,KANKAKEE,,60901,Y
23,Edgar County,601,GRANDVIEW,KANSAS HIGH SCHOOL,,310 S FRONT ST,,"KANSAS, IL",,61933,Y
23,Edgar County,801,KANSAS,KANSAS HIGH SCHOOL,,310 S FRONT ST,,"KANSAS, IL",,61933,Y
77,Pulaski County,30001,Karnak,City Hall,,304 Washington,,Karnak Il,,62956,Y
6,Bureau County,302,OHIO 2,KASBEER SCHOOL GYM,,20307 2460 N AVE,,KASBEER,,61328,Y
96,Wayne County,70001,FOUR MILE,FOUR MILE,FOUR MILE TOWNSHIP BUILDING,205 S SYCAMORE STREET,,KEENES,,62851,Y
96,Wayne County,100001,HICKORY HILL,HICKORY HILL,NEW HICKORY HILL TOWNSHIP BUILDING,253 COUNTY ROAD 1050 N,,KEENES,,62851,Y
93,Wabash County,715,COFFEE,KEENSBURG CHRISTIAN CHURCH,,6216 4TH ST,,KEENSBURG IL,,62852,Y
93,Wabash County,816,COMPTON,KEENSBURG CHRISTIAN CHURCH,,6216 4TH ST.,,KEENSBURG IL,,62852,Y
66,Mercer County,1301,KEITHSBURG,CITY HALL,,302 S 14TH ST,,"KEITHSBURG, IL 61442",,,Y
58,Marion County,50001,Haines,Haines,Kell Village Hall,S. Johnson,,Kell,,62853,?
27,Ford County,201,MONA,MONA,,KEMPTON LEGION HALL,212 FIRST STREET,"KEMPTON, IL",,60946,Y
27,Ford County,101,ROGERS,ROGERS,,KEMPTON LEGION HALL,212 FIRST STREET,"KEMPTON, IL.",,60946,Y
16,Cook County,8100022,NEW TRIER 022,NEW TRIER 022,THE KENILWORTH CLUB/ASSEMBLY HALL,410 KENILWORTH AVE,,KENILWORTH,,60043,Y
16,Cook County,8100023,NEW TRIER 023,NEW TRIER 023,THE KENILWORTH CLUB/ASSEMBLY HALL,410 KENILWORTH AVE,,KENILWORTH,,60043,Y
